发文日期|来源|索引号|分类|名称|文号|内容|爬取时间
2022-07-26|上海局|bm56000001/2022-00011452|行政监管措施|关于对上海华虹计通智能系统股份有限公司采取出具警示函措施的决定|沪证监决〔2022〕75号|上海华虹计通智能系统股份有限公司：经查，2021年2月3日，你公司（统一信用代码：91310000132281887F）收到单笔与收益相关的政府补助150万元，相关利润超过公司最近一个会计年度经审计净利润的10%。你公司未通过临时报告及时履行信息披露义务，直至2022年2月18日才对上述政府补助事项进行披露。你公司上述行为违反了《上市公司信息披露管理办法》（证监会令第182号）第三条第一款、第二十二条第一款和第二款第十二项的规定。根据《上市公司信息披露管理办法》第五十二条的规定，现对你公司予以警示。你公司应提高规范运作意识，切实做好信息披露工作。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起6个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。中国证券监督管理委员会上海监管局2022年7月26日|2024-12-02 09:14:33
