发文日期|来源|索引号|分类|名称|文号|内容|爬取时间
2014-03-21|上海局|bm56000001/2014-00068066|行政监管措施|关于对上海证券有限责任公司虹梅路证券营业部采取出具警示函措施的决定|沪证监决〔2014〕6号|上海证券有限责任公司虹梅路证券营业部：2013年10月中国证监会机构监管部组织对你公司代销金融产品业务进行了现场检查。检查发现你营业部向客户群发的产品宣传短信存在内容夸大宣传、未充分提示风险的情形。上述行为违反了《证券公司代销金融产品管理规定》（证监会公告[2012]34号）第十四条的规定。按照《证券公司监督管理条例》第七十条和《证券公司代销金融产品管理规定》第二十条等相关规定，现对你营业部予以警示，提醒你营业部关注上述事项，及时予以整改，进一步健全内部控制，强化营销规范，依法规范开展代销金融产品业务。如果对本监督管理措施不服，可以在收到本决定书之日起60日内向中国证券监督管理委员会提出行政复议申请，也可以在收到本决定书之日起3个月内向有管辖权的人民法院提起诉讼。复议与诉讼期间，上述监督管理措施不停止执行。   中国证券监督管理委员会上海监管局 2014年3月7日|2024-12-02 09:14:34
